,Timestamp,Embedded_text,Comments,Likes,Retweets,date,heure
2100,2021-09-03T08:41:29.000Z,"J’accepte l’invitation de 
@RobertMenardFR
 et débattrai volontiers avec 
@MLP_officiel
.
Quote Tweet
Robert Ménard
@RobertMenardFR
 · Sep 3
J'invite @MLP_officiel  et @ZemmourEric  à venir discuter ensemble à #Béziers. Mettons-nous autour d'une table. L'avenir de la France en vaut la peine ! #Presidentielle2022
451
1.3K
5.3K",451.0,1300.0,5300.0,2021-09-03 08:41:29,1900-01-01 08:41:29
2101,2021-09-03T07:27:42.000Z,"Aujourd'hui, dans d'innombrables classes, il y a des gens qui se refusent à respecter la laïcité car ils estiment que c'est une valeur française de mécréant.
#Facealinfo
101
443
1.8K",101.0,443.0,1800.0,2021-09-03 07:27:42,1900-01-01 07:27:42
2103,2021-09-04T10:20:14.000Z,"Je vous annonce le début de ma tournée en France. 
Retrouvons-nous à la #CroiséeDesChemins.

Inscrivez-vous maintenant : http://croiseedeschemins-ez.fr
1:05
252.6K views
1.1K
2.6K
9.1K",1100.0,2600.0,9100.0,2021-09-04 10:20:14,1900-01-01 10:20:14
2105,2021-09-05T16:34:36.000Z,"« Je ne comprends pas qu’en France, une femme puisse mourir, comme en Afghanistan, parce que c’est une femme. »
lemonde.fr
Shaina, 15 ans, poignardée et brûlée vive à Creil : « Ce n’est pas un fait divers, mais un fait de...
En octobre 2019, une jeune fille, victime d’un viol collectif deux ans avant, a été poignardée et brûlée vive. Pour l’avocate de la famille, cet assassinat « dit beaucoup de choses sur la place des...
396
1.5K
4.8K",396.0,1500.0,4800.0,2021-09-05 16:34:36,1900-01-01 16:34:36
2106,2021-09-05T09:36:51.000Z,"Le chapitre 1 de la #CroiséeDesChemins s’écrira à Toulon.

Toutes les informations ici : http://croiseedeschemins-ez.fr 

J’espère vous y voir nombreux.
104
357
1.2K",104.0,357.0,1200.0,2021-09-05 09:36:51,1900-01-01 09:36:51
2107,2021-09-06T14:47:57.000Z,"Une certaine incarnation de l'homme français nous quitte. #Belmondo
521
1.5K
8.9K",521.0,1500.0,8900.0,2021-09-06 14:47:57,1900-01-01 14:47:57
2108,2021-09-07T10:13:23.000Z,"Dans une ville comme Poitiers, la part des jeunes d'origine extra-européenne a été multipliée par 3 depuis 1990. C’est la réalité que décrit l'
@ObservatoireID
.
#Facealinfo
1:56
100.4K views
269
871
2.7K",269.0,871.0,2700.0,2021-09-07 10:13:23,1900-01-01 10:13:23
2110,2021-09-08T19:37:39.000Z,"Censure : le CSA prend désormais le relais des juges. Je ne me tairai pas. #STOPcensure
1.1K
3.8K
10.1K",1100.0,3800.0,10100.0,2021-09-08 19:37:39,1900-01-01 19:37:39
2111,2021-09-08T13:08:38.000Z,"Je viens d’être relaxé, mais c’est la philosophie de ces lois liberticides que je critique. #STOPcensure

http://jesoutienszemmour.fr
287
1.2K
4.4K",287.0,1200.0,4400.0,2021-09-08 13:08:38,1900-01-01 13:08:38
2112,2021-09-09T09:40:45.000Z,"La France n’a pas dit son dernier mot. Le 16 septembre dans vos librairies. #CroiséeDesChemins

http://croiseedeschemins-ez.fr
410
1.6K
6.1K",410.0,1600.0,6100.0,2021-09-09 09:40:45,1900-01-01 09:40:45
2113,2021-09-11T19:54:58.000Z,"À tout à l'heure en direct sur 
@France2tv
.
#DirectZemmour #OEED
Quote Tweet
On Est En Direct
@OnEstEnDirectF2
 · Sep 10
À l’occasion de la sortie de son livre « La France n’a pas dit son dernier mot », @ZemmourEric accordera une interview exclusive à @LeaSalame et @ruquierofficiel sur le plateau de #OEED ! Sera-t-il candidat ? Réponse demain soir !
208
368
1.7K",208.0,368.0,1700.0,2021-09-11 19:54:58,1900-01-01 19:54:58
2114,2021-09-11T17:00:53.000Z,"Je vous donne rendez-vous le 4 octobre au Palais des Congrès de Paris pour un échange avec 
@MichelOnfrayTv
.

 Inscrivez-vous dès maintenant :
https://palaisdescongresdeparis.com/fr/site/palais-des-congres-paris/manifestation/debat-michel-onfray---eric-zemmour…
100
520
1.9K",100.0,520.0,1900.0,2021-09-11 17:00:53,1900-01-01 17:00:53
2115,2021-09-11T13:52:45.000Z,"Ma réponse à la décision du CSA, qui tente depuis deux ans de m'intimider : amendes, menaces du gouvernement, déclarations publiques.
#STOPcensure
299
1.2K
4.8K",299.0,1200.0,4800.0,2021-09-11 13:52:45,1900-01-01 13:52:45
2116,2021-09-11T09:47:02.000Z,"« Bac Nord », c'est tous les jours partout en France.
Quote Tweet
Institut pour la Justice
@InstitutJustice
 · Sep 10
Des policiers à nouveau humiliés par des jeunes
443
1.4K
5K",443.0,1400.0,5000.0,2021-09-11 09:47:02,1900-01-01 09:47:02
2118,2021-09-12T18:17:43.000Z,"À demain 9h !
#HDPros #DirectZemmour
Quote Tweet
CNEWS Les OFF
@CNEWSLesOFF
 · Sep 12
RENDEZ-VOUS À PARTIR DE 9H dans #HDPros

@ZemmourEric sera l'invité de @PascalPraud de 9H à 9H50 ce lundi 13 septembre sur @CNEWS
152
568
2.6K",152.0,568.0,2600.0,2021-09-12 18:17:43,1900-01-01 18:17:43
2119,2021-09-12T14:44:15.000Z,"Pendant que le CSA veut mettre fin à mon émission sur CNews, des procureurs dont le temps de parole n’est pas comptabilisé déversent tranquillement leur propagande sur le service public avec les impôts des Français.
#OEED #OnEstEnDirect
383
2.3K
8.2K",383.0,2300.0,8200.0,2021-09-12 14:44:15,1900-01-01 14:44:15
2120,2021-09-12T13:56:02.000Z,"Depuis 40 ans, ce sont les immigrés eux-mêmes qui dictent notre politique migratoire. C'est l'État qui doit décider de notre politique.
#OEED #OnEstEnDirect
192
657
2.7K",192.0,657.0,2700.0,2021-09-12 13:56:02,1900-01-01 13:56:02
2121,2021-09-12T11:36:02.000Z,"Le rassemblement des classes populaires et d'une bourgeoisie patriote, c'est la seule façon de gagner. C'est la synthèse gaullienne.
#OEED #OnEstEnDirect
197
845
3.2K",197.0,845.0,3200.0,2021-09-12 11:36:02,1900-01-01 11:36:02
2122,2021-09-12T10:36:36.000Z,"Je ne fais pas de différence entre l’islam et l’islamisme, mais je fais une différence entre l’islam et les musulmans, qui ont tout à fait le droit de respecter leur foi.
#OEED
466
1.3K
5K",466.0,1300.0,5000.0,2021-09-12 10:36:36,1900-01-01 10:36:36
2124,2021-09-13T19:48:32.000Z,"Depuis 2 ans, le CSA a tout tenté contre moi. La page CNews se tourne, écrivons la suite ensemble. 

Rejoignez-moi sur ma chaîne 
YouTube maintenant : https://youtube.com/channel/UCjTbZBXEw-gplUAnMXLYHpg…
1:09
291.9K views
1.3K
3.5K
11K",1300.0,3500.0,11000.0,2021-09-13 19:48:32,1900-01-01 19:48:32
2125,2021-09-13T13:56:57.000Z,"C’est le monde « créolisé » que vous voulez nous imposer qui fait peur aux Français, 
@JLMelenchon
.
Quote Tweet
Jean-Luc Mélenchon
@JLMelenchon
 · Sep 13
M. #Zemmour est devenu l’intellectuel organique de la droite. C’est lui qui fournit les argumentaires à tout le monde. Il produit le principal liant de la droite : c’est la peur de l'autre. En racontant n’importe quoi sans contradicteur pendant des heures. 

#GGRMC
259
720
3.4K",259.0,720.0,3400.0,2021-09-13 13:56:57,1900-01-01 13:56:57
2126,2021-09-13T08:42:02.000Z,"Je vous invite à me suivre maintenant sur ma chaîne YouTube : https://youtube.com/channel/UCjTbZBXEw-gplUAnMXLYHpg…

À très bientôt.
E.Z.
youtube.com
Éric Zemmour
Vous trouverez sur cette chaîne officielle YouTube toute l'actualité d'Eric Zemmour. Ancien chroniqueur pour Le Figaro, intervenant sur la plateau « On N'est Pas Couché » de Laurent Ruquier sur...
847
2.5K
7.1K",847.0,2500.0,7100.0,2021-09-13 08:42:02,1900-01-01 08:42:02
2127,2021-09-13T07:47:16.000Z,"Le pouvoir en a rêvé, le CSA l'a fait. Le CSA nous contraint à arrêter l'émission. Ci-gît le débat public.
1.4K
3.7K
9.1K",1400.0,3700.0,9100.0,2021-09-13 07:47:16,1900-01-01 07:47:16
2129,2021-09-14T10:36:38.000Z,"Cette proposition, c'est l'inverse du « racisme ». D'où qu'il vienne, chacun de nos enfants peut hériter d'une parcelle de la France à sa naissance.
Quote Tweet
RTL France
@RTLFrance
 · Sep 14
La proposition d'Eric Zemmour de vouloir interdire les prénoms étrangers en France vous paraît-elle xénophobe ?
Show this poll
443
876
4K",443.0,876.0,4000.0,2021-09-14 10:36:38,1900-01-01 10:36:38
2130,2021-09-14T10:13:01.000Z,"Pour moi, une femme peut être avocate, magistrate, Présidente de la République. Ceux qui veulent « renvoyer les femmes aux fourneaux », les empêcher d'exercer le métier qu'elles veulent ou de s'habiller comme elles veulent sont précisément ceux que je suis le seul à combattre.
1:02
94.6K views
305
1.5K
5.9K",305.0,1500.0,5900.0,2021-09-14 10:13:01,1900-01-01 10:13:01
2131,2021-09-14T06:04:50.000Z,"Il faut que la France refasse des Français, c'est notre priorité la plus urgente. #RTLMatin
293
1.1K
5.6K",293.0,1100.0,5600.0,2021-09-14 06:04:50,1900-01-01 06:04:50
2133,2021-09-15T14:42:03.000Z,"Les flux migratoires ont explosé. Chaque année, c'est l'équivalent de la population de Nice qui entre en France. 
#BourdinDirect
1:55
70.7K views
255
1K
3.9K",255.0,1000.0,3900.0,2021-09-15 14:42:03,1900-01-01 14:42:03
2134,2021-09-15T11:23:45.000Z,"Merci ma chère Christine pour cette parenthèse enchantée.
Quote Tweet
Christine KELLY
@christine_kelly
 · Sep 14
Que l’on soit d’accord ou pas avec ⁦@ZemmourEric⁩, la liberté d’expression est devenue une liberté sans expression. 
#facealinfo «19heures,c’est l’heure »
425
1.5K
9.2K",425.0,1500.0,9200.0,2021-09-15 11:23:45,1900-01-01 11:23:45
2137,2021-09-16T16:28:28.000Z,"Depuis 30 ou 40 ans, il y a un phénomène de défrancisation. On n'apprend plus aux Français l'amour de la France, l'amour de son Histoire, l'amour de sa culture, l'amour de sa grandeur.
1:05
104.3K views
381
1.3K
5.5K",381.0,1300.0,5500.0,2021-09-16 16:28:28,1900-01-01 16:28:28
2138,2021-09-16T10:21:47.000Z,"Ce que je dis est absolument central. Et ceux qui disent le contraire sont marginalisés, ils ne s'en rendent plus compte. Ni les médias, ni les politiques.
259
946
4.2K",259.0,946.0,4200.0,2021-09-16 10:21:47,1900-01-01 10:21:47
2141,2021-09-17T21:48:15.000Z,"Mes amis les journalistes 
#CroiséeDesChemins
344
1.3K
6.3K",344.0,1300.0,6300.0,2021-09-17 21:48:15,1900-01-01 21:48:15
2142,2021-09-17T18:10:02.000Z,"Toulon : La croisée des chemins, chapitre 1.
#CroiséeDesChemins
93
472
2.5K",93.0,472.0,2500.0,2021-09-17 18:10:02,1900-01-01 18:10:02
2143,2021-09-17T13:51:13.000Z,"Je suis alarmiste parce que la situation est alarmante, mais je suis sûr que la France n’a pas dit son dernier mot.

Retrouvez mon entretien avec 
@LePoint
.
#CroiséeDesChemins
Quote Tweet
Le Point
@LePoint
 · Sep 15
Islam, immigration, Algérie, Gilets jaunes, Présidentielle... @ZemmourEric livre au « Point » son analyse sur l'état de la France, sa vision, ainsi que ses ambitions quelques mois avant l'élection présidentielle de 2022. Entretien  https://bit.ly/2Z4Al1z
Show this thread
182
889
3.4K",182.0,889.0,3400.0,2021-09-17 13:51:13,1900-01-01 13:51:13
2144,2021-09-17T07:43:58.000Z,"Je suis aujourd'hui à Toulon, demain à Nice et bientôt chez vous !

Inscrivez-vous maintenant :
http://croiseedeschemins-ez.fr

#CroiséeDesChemins
croiseedeschemins-ez.fr
Croisée des Chemins
Eric Zemmour à la rencontre des Français
208
641
2.4K",208.0,641.0,2400.0,2021-09-17 07:43:58,1900-01-01 07:43:58
2145,2021-09-18T19:17:09.000Z,"Nice : la croisée des chemins, chapitre 2.
#CroiséeDesChemins
189
1K
4.6K",189.0,1000.0,4600.0,2021-09-18 19:17:09,1900-01-01 19:17:09
2146,2021-09-18T16:59:13.000Z,"C'était Toulon. 
#CroiséeDesChemins
305
1.3K
5K",305.0,1300.0,5000.0,2021-09-18 16:59:13,1900-01-01 16:59:13
2147,2021-09-18T12:24:55.000Z,"Élus, ils me renient.
Candidats, ils me copient.
#CroiséeDesChemins
271
1.5K
5.5K",271.0,1500.0,5500.0,2021-09-18 12:24:55,1900-01-01 12:24:55
2148,2021-09-18T07:00:01.000Z,"Les Toulonnais n’ont pas dit leur dernier mot. Merci à tous !
#CroiséeDesChemins
133
814
4.3K",133.0,814.0,4300.0,2021-09-18 07:00:01,1900-01-01 07:00:01
2149,2021-09-19T16:21:14.000Z,".
@JLMelenchon
 a enfin accepté ! Nous débattrons donc jeudi à 20h45 sur 
@BFMTV
. 

#ZemmourVsMelenchon
Quote Tweet
Valeurs actuelles ن
@Valeurs
 · Jun 9
 #Zemmour défie #Melenchon : “Au lieu d’éructer tout seul, venez débattre sur CNews !” 

https://buff.ly/2TSCYRo
891
1.9K
8.3K",891.0,1900.0,8300.0,2021-09-19 16:21:14,1900-01-01 16:21:14
2150,2021-09-19T12:47:32.000Z,"Et Charline ?
#CharlineVanhoenacker
614
2.6K
9K",614.0,2600.0,9000.0,2021-09-19 12:47:32,1900-01-01 12:47:32
2151,2021-09-19T09:24:44.000Z,"Quel beau week-end provençal ! Merci à tous !
#CroiséeDesChemins
704
1.3K
8.6K",704.0,1300.0,8600.0,2021-09-19 09:24:44,1900-01-01 09:24:44
2152,2021-09-20T19:43:52.000Z,"À demain, 8h15 !
#LaMatinale #DirectZemmour
Quote Tweet
CNEWS Les OFF
@CNEWSLesOFF
 · Sep 20
L'INTERVIEW, votre rendez-vous de #LaMatinale #CNEWS de 8H15 à 9H

@ZemmourEric, éditorialiste et écrivain, sera l'invité de @LaurenceFerrari ce mardi 21 septembre sur @CNEWS
163
547
2.6K",163.0,547.0,2600.0,2021-09-20 19:43:52,1900-01-01 19:43:52
2153,2021-09-20T13:34:59.000Z,"Ma conviction profonde, c’est qu’il faut rassembler tous ceux qui veulent préserver la civilisation française menacée de mort.
#CroiséeDesChemins
501
1.7K
6.9K",501.0,1700.0,6900.0,2021-09-20 13:34:59,1900-01-01 13:34:59
2154,2021-09-21T18:04:19.000Z,"Je serai vendredi à Budapest à l’invitation de Viktor Orban. Voilà un dirigeant qui défend l'identité de son pays, sa souveraineté et ses frontières.
829
2.8K
11.8K",829.0,2800.0,11800.0,2021-09-21 18:04:19,1900-01-01 18:04:19
2155,2021-09-21T11:50:36.000Z,"Je demande à 
@EmmanuelMacron
 de renoncer à la participation de la France au sommet des démocraties de Joe Biden suite à l’affaire des sous-marins australiens.

Retrouvez l'intégralité de ma vidéo sur Youtube :  https://youtu.be/TRXuoqHMTu8
2:15
140.8K views
656
1.6K
5.2K",656.0,1600.0,5200.0,2021-09-21 11:50:36,1900-01-01 11:50:36
2156,2021-09-21T09:21:43.000Z,"La France est le pays le moins raciste du monde et les Français sont un peuple humaniste.
Je dis donc aux Français : vous êtes les héritiers d'une des plus belles cultures au monde. Défendez-la !
#LaMatinale #DirectZemmour
373
2.1K
7K",373.0,2100.0,7000.0,2021-09-21 09:21:43,1900-01-01 09:21:43
2157,2021-09-21T08:08:17.000Z,"On dit que mon discours est radical, alors qu’il est absolument central et rassembleur. Toutes les convictions que je défends sont portées par plus de 70% des Français.
#LaMatinale #DirectZemmour
191
1K
4.1K",191.0,1000.0,4100.0,2021-09-21 08:08:17,1900-01-01 08:08:17
2158,2021-09-21T07:32:12.000Z,"Est-ce que vous considériez que sous le général de Gaulle nous étions en dictature ? Non. Redevenons la démocratie que nous étions.
#LaMatinale #DirectZemmour
193
1.1K
3.8K",193.0,1100.0,3800.0,2021-09-21 07:32:12,1900-01-01 07:32:12
2161,2021-09-22T19:32:48.000Z,"Je compte sur vous !
#DirectZemmour #ZemmourVsMelenchon
1.1K
1.8K
9.1K",1100.0,1800.0,9100.0,2021-09-22 19:32:48,1900-01-01 19:32:48
2162,2021-09-22T18:10:43.000Z,"Il faut croire que je commence à inquiéter suffisament pour que Paris-Match, le caniche du pouvoir, essaye de me nuire. Je ne me laisserai pas intimider.
3.3K
4.6K
18.6K",3300.0,4600.0,18600.0,2021-09-22 18:10:43,1900-01-01 18:10:43
2163,2021-09-22T16:44:36.000Z,"Pourquoi vouloir des prénoms français ?

Ma réponse dans 
@Valeurs
 Quote Tweet
Valeurs actuelles ن
@Valeurs
 · Sep 22
 [Exclusif] Eric Zemmour : ""Tant qu’il y aura des prénoms français""
 Ses propos sur les prénoms français ont suscité l'ire de ses détracteurs. Dans Valeurs actuelles, l'essayiste tranche le débat une bonne fois pour toutes
 @ZemmourEric 
https://valeursactuelles.com/clubvaleurs/politique/exclusif-eric-zemmour-tant-quil-y-aura-des-prenoms-francais/…
206
459
1.8K",206.0,459.0,1800.0,2021-09-22 16:44:36,1900-01-01 16:44:36
2164,2021-09-22T15:28:53.000Z,"Alors 
@ChJacob77
 ne partage pas plus de valeurs avec moi qu’avec les milliers de militants de son propre parti qui viennent me rencontrer, lisent mes livres et écoutent mes émissions.
Quote Tweet
France Inter
@franceinter
 · Sep 22
Christian Jacob (@ChJacob77) : ""Nous acceptons les candidats de notre famille politique. Mais avec Eric Zemmour, il y a des valeurs qu'on ne partage pas. On ne peut pas tout ramener sur un seul sujet, celui du grand remplacement."" #le79inter
373
996
3.3K",373.0,996.0,3300.0,2021-09-22 15:28:53,1900-01-01 15:28:53
2166,2021-09-23T22:40:00.000Z,"J'espère surtout que cette émission sera l'occasion de lancer un vrai débat sur la partialité du « décodage ».
#DebatBFMTV
111
668
4.1K",111.0,668.0,4100.0,2021-09-23 22:40:00,1900-01-01 22:40:00
2168,2021-09-23T22:39:59.000Z,"Oui, la fraude sociale représente un enjeu de 50 milliards d’euros par an.
#DebatBFMTV
Quote Tweet
Observatoire de l'immigration et de la démographie
@ObservatoireID
 · Sep 23
Dans le #DebatBFMTV, @ZemmourEric évoque le dernier ouvrage de @CharlesPrats sur la fraude sociale et évoque le chiffre de 50 Mds€
Retrouvez notre fil sur ce sujet pour vérifier ce chiffre et comprendre son origine : twitter.com/ObservatoireID…
53
370
1.3K",53.0,370.0,1300.0,2021-09-23 22:39:59,1900-01-01 22:39:59
2170,2021-09-23T21:12:11.000Z,"Merci à 
@JLMelenchon
 pour ce débat de qualité.

#DebatBFMTV
1.2K
1.5K
14.3K",1200.0,1500.0,14300.0,2021-09-23 21:12:11,1900-01-01 21:12:11
2171,2021-09-23T20:56:08.000Z,"Jean-Luc Mélenchon vous vous trompez tout le temps et vous vous reniez tout le temps. Vous dites que je suis borné, parce que j’ai eu raison et que je reste cohérent.
#JeSoutiensZemmour
262
976
5.3K",262.0,976.0,5300.0,2021-09-23 20:56:08,1900-01-01 20:56:08
2172,2021-09-23T20:55:21.000Z,"Il faut réinventer une écologie de droite enracinée.
#JeSoutiensZemmour
137
557
3.4K",137.0,557.0,3400.0,2021-09-23 20:55:21,1900-01-01 20:55:21
2173,2021-09-23T20:36:08.000Z,"Pour vous 
@JLMelenchon
 : « Je pardonne aux gens de n'être pas de mon avis, je ne leur pardonne pas de n'être pas du leur. » Talleyrand

#JeSoutiensZemmour
127
654
3.5K",127.0,654.0,3500.0,2021-09-23 20:36:08,1900-01-01 20:36:08
2174,2021-09-23T20:11:23.000Z,"Votre grand-père s’appelait Melenchón. Il a francisé son nom. Vous êtes le fruit de ce modèle français que vous reniez.
#JeSoutiensZemmour
204
1.3K
6.8K",204.0,1300.0,6800.0,2021-09-23 20:11:23,1900-01-01 20:11:23
2175,2021-09-23T19:50:02.000Z,"Jean-Luc a trahi Mélenchon. Il était jadis un républicain, il a trahi la République pour courir après les indigénistes.
#JeSoutiensZemmour
154
1.1K
5.2K",154.0,1100.0,5200.0,2021-09-23 19:50:02,1900-01-01 19:50:02
